damaged_part_key,reference_num,product_index,claim_id,manufacturer_name,model_name,model_variant,num_parts_group_cd,txt_parts_group_name,txt_parts_name,cur_garage_estimate,cur_billed_amount,cur_surveyor_approval,num_tax,cur_tax_amount,num_depreciation,cur_depreciation_amount,cur_net_amount,txt_info1,txt_info2,txt_info3,num_part_code,txt_repair_type,dat_insert_date,surveyor_id,garage_id
DPRT-020158,76f5bccb-b5e8-429c-ba3e-31f1870bba62,N161523,CLM-03120,MARUTI,WAGON R,1.0 LXI CNG,1,Metalic Parts,Quarter Panel Rear Right,18724.69351003997,16343.52,16652.052691995556,28.0,4576.19,0.0,0.0,21314.63,Pre-existing damage suspected,,,131,Replace,2025-11-03,SUR-58,GAR-142
DPRT-020159,7d9351ac-27c7-4849-81c5-d86e8930fb72,N161523,CLM-03120,MARUTI,WAGON R,1.0 LXI CNG,1,Metalic Parts,Door Rear Right,20470.43422051288,18790.65,17996.179179898165,28.0,5261.38,40.0,7516.26,15836.64,Pre-existing damage suspected,,,187,Replace,2025-11-03,SUR-58,GAR-142
DPRT-020160,4bef664d-de56-459d-b679-96d284da1fc4,N161523,CLM-03120,MARUTI,WAGON R,1.0 LXI CNG,3,Rubber Plastic Parts,Bracket 1,472.28336522703614,460.45,438.5987797505224,28.0,128.93,40.0,184.18,385.97,Rush job,,,360,Replace,2025-11-03,SUR-58,GAR-142
DPRT-020161,2dc15b4a-fad5-45f6-a546-5c364f2b7bfb,N161523,CLM-03120,MARUTI,WAGON R,1.0 LXI CNG,6,Consumable,CLIP,431.8188425558061,417.14,407.2853076011392,28.0,116.8,40.0,166.86,358.41,Pre-existing damage suspected,Surveyor noted minor scratch,,522,Replace,2025-11-03,SUR-58,GAR-142
DPRT-020162,c226161c-ba0a-4aa8-948c-709737a05402,,CLM-02655,HONDA,AMAZE,VX PETROL,3,Rubber Plastic Parts,Cover Fog Light Left,1280.51,1206.67,1206.67,28.0,337.87,15.0,181.0,1363.54,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Cover Fog Light Left & VISOR),,373,Replace,2025-11-03,SUR-51,GAR-133
DPRT-020163,76053234-fc58-4053-a8c5-cc8647f05a4d,,CLM-02655,HONDA,AMAZE,VX PETROL,3,Rubber Plastic Parts,VISOR,1527.35,1422.06,1422.06,28.0,398.18,40.0,568.82,1251.42,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Cover Fog Light Left & VISOR),,312,Replace,2025-11-03,SUR-51,GAR-133
DPRT-020164,47586a2f-c820-44eb-bc72-9883e8663e2e,,CLM-02835,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,Carrier Radiator Support Upper Member,2682.84,2469.56,2469.56,28.0,691.48,40.0,987.82,2173.22,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Carrier Radiator Support Upper Member & LEVER), (Bumper Front Assembly & FUEL TANK), (Bumper Rear Upper & Running Board|Gusset Panel Right)",,176,Replace,2025-11-03,SUR-52,GAR-133
DPRT-020165,f8266716-0bf6-47a3-b83b-0f2557bc00fa,,CLM-02835,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,LEVER,249.98,237.33,237.33,0.0,0.0,40.0,94.93,142.4,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Carrier Radiator Support Upper Member & LEVER), (Bumper Front Assembly & FUEL TANK), (Bumper Rear Upper & Running Board|Gusset Panel Right)",,104,Replace,2025-11-03,SUR-52,GAR-133
DPRT-020166,38a8e5f0-ae8e-4403-994b-c990f42882d6,,CLM-02835,MARUTI,BALENO HATCHBACK,Zeta 1.2,3,Rubber Plastic Parts,Bumper Front Assembly,5482.67,5106.49,5106.49,28.0,1429.82,40.0,2042.6,4493.71,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Carrier Radiator Support Upper Member & LEVER), (Bumper Front Assembly & FUEL TANK), (Bumper Rear Upper & Running Board|Gusset Panel Right)",,341,Replace,2025-11-03,SUR-52,GAR-133
DPRT-020167,d40754b9-eaee-46ac-9f90-d52a6bf35406,,CLM-02835,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,FUEL TANK,12677.08,11536.33,11536.33,28.0,3230.17,40.0,4614.53,10151.97,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Carrier Radiator Support Upper Member & LEVER), (Bumper Front Assembly & FUEL TANK), (Bumper Rear Upper & Running Board|Gusset Panel Right)",,164,Replace,2025-11-03,SUR-52,GAR-133
DPRT-020168,fbeb66d1-a044-4396-a2d5-130f8176e8ff,,CLM-02835,MARUTI,BALENO HATCHBACK,Zeta 1.2,3,Rubber Plastic Parts,Bumper Rear Upper,5820.21,5323.21,5323.21,28.0,1490.5,0.0,0.0,6813.71,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Carrier Radiator Support Upper Member & LEVER), (Bumper Front Assembly & FUEL TANK), (Bumper Rear Upper & Running Board|Gusset Panel Right)",,343,Replace,2025-11-03,SUR-52,GAR-133
DPRT-020169,fca56904-d018-406a-b220-b53e1b27eda8,,CLM-02835,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,Running Board|Gusset Panel Right,14103.26,13083.47,13083.47,28.0,3663.37,40.0,5233.39,11513.45,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Carrier Radiator Support Upper Member & LEVER), (Bumper Front Assembly & FUEL TANK), (Bumper Rear Upper & Running Board|Gusset Panel Right)",,133,Replace,2025-11-03,SUR-52,GAR-133
DPRT-020170,beb56d46-d9fc-4d55-9ca3-7584733c0c6a,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,1,Metalic Parts,Running Board|Gusset Panel Right,14573.62,13568.34,13568.34,28.0,3799.14,40.0,5427.34,11940.14,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,133,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020171,f502de74-a2c9-4730-8577-9d88c5112420,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,3,Rubber Plastic Parts,Cover Fog Light Left,1113.19,1037.91,1037.91,28.0,290.61,0.0,0.0,1328.52,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,373,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020172,9dd3ef5f-e63e-417f-82b5-12773ad40043,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,1,Metalic Parts,Hinge Bonnet|Hood Right,991.77,906.04,906.04,28.0,253.69,0.0,0.0,1159.73,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,104,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020173,5b2fa4b4-aff7-463f-8f8d-1431d8d2c865,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,1,Metalic Parts,Quarter Panel Rear Left,17045.11,16198.62,16198.62,28.0,4535.61,40.0,6479.45,14254.78,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,103,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020174,b7275d8f-134b-45cf-82f0-6f174102e831,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,3,Rubber Plastic Parts,Fog Light Front Left,5324.24,5002.51,5002.51,28.0,1400.7,40.0,2001.0,4402.21,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,313,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020175,fb7d12e3-b89f-4314-9813-c4de8aca25f5,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,1,Metalic Parts,LEVER,261.63,246.13,246.13,18.0,44.3,40.0,98.45,191.98,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,104,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020176,514b4dca-b258-4e47-a4e1-77ce75c2fc7b,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,1,Metalic Parts,Lower Arm Front Left,3925.42,3694.15,3694.15,28.0,1034.36,40.0,1477.66,3250.85,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,193,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020177,913ce8ac-999d-4569-8917-61f262eaf82d,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,3,Rubber Plastic Parts,Tail Light Left,6448.34,5977.18,5977.18,28.0,1673.61,25.0,1494.3,6156.49,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,326,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020178,f8623604-db3b-4140-9e3a-414ec8c07868,,CLM-01513,MARUTI,VITARA BREZZA,ZDI PLUS,3,Rubber Plastic Parts,Sealant Rear Windshield Glass 1,1976.03,1843.0,1843.0,28.0,516.04,40.0,737.2,1621.84,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Running Board|Gusset Panel Right & Cover Fog Light Left),,320,Replace,2025-11-03,SUR-40,GAR-186
DPRT-020179,07de48d8-9425-43dc-8694-0f3764026d97,,CLM-00762,MARUTI,ALTO 800,LXI,3,Rubber Plastic Parts,Bumper Rear Assembly,7138.73,6502.21,6502.21,28.0,1820.62,40.0,2600.88,5721.95,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,347,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020180,5b6e7e91-8040-47ef-82e0-8a1d8ee55760,,CLM-00762,MARUTI,ALTO 800,LXI,1,Metalic Parts,FUEL TANK,12486.16,11659.43,11659.43,28.0,3264.64,0.0,0.0,14924.07,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,164,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020181,f77e9d1f-5903-49c3-b259-b5b5af11c026,,CLM-00762,MARUTI,ALTO 800,LXI,1,Metalic Parts,Quarter Panel Rear Right,17105.24,15551.87,15551.87,28.0,4354.52,40.0,6220.75,13685.64,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,131,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020182,a928bbf0-3329-4062-b719-8a4acd78bd52,,CLM-00762,MARUTI,ALTO 800,LXI,1,Metalic Parts,A Pillar Front Left,10294.69,9682.08,9682.08,28.0,2710.98,0.0,0.0,12393.06,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,199,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020183,6ba9867c-54b4-4c51-ad4c-7372bb9763e0,,CLM-00762,MARUTI,ALTO 800,LXI,3,Rubber Plastic Parts,Bracket Front Bumper Right,260.85,237.67,237.67,28.0,66.55,5.0,11.88,292.34,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,342,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020184,5a83ffd6-8c1e-4215-9b8d-5ef137b390b7,,CLM-00762,MARUTI,ALTO 800,LXI,3,Rubber Plastic Parts,Bumper Rear Lower,4017.07,3816.22,3816.22,28.0,1068.54,40.0,1526.49,3358.27,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,386,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020185,0fc02caf-b7ed-435a-90f2-916dceadbd19,,CLM-00762,MARUTI,ALTO 800,LXI,3,Rubber Plastic Parts,Fog Light Front Right,5103.0,4679.13,4679.13,28.0,1310.16,15.0,701.87,5287.42,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,332,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020186,790b7338-6caa-4943-99c5-ab3e7f41b23d,,CLM-00762,MARUTI,ALTO 800,LXI,1,Metalic Parts,Lower Arm Front Right,3614.02,3361.61,3361.61,28.0,941.25,40.0,1344.64,2958.22,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,196,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020187,da4b4a84-330d-4891-8b6b-7c37744bb1ed,,CLM-00762,MARUTI,ALTO 800,LXI,1,Metalic Parts,Dicky | Trunk Assembly,15786.77,14885.66,14885.66,18.0,2679.42,40.0,5954.26,11610.82,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Bumper Rear Assembly & FUEL TANK),,198,Replace,2025-11-03,SUR-15,GAR-102
DPRT-020188,c246b50d-6125-4668-902f-b2d79a1ef3e8,,CLM-02204,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,Roof Panel Assembly,15807.86,14424.44,14424.44,18.0,2596.4,40.0,5769.78,11251.06,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Roof Panel Assembly & Carrier Radiator Support Center Member 1),,157,Replace,2025-11-03,SUR-47,GAR-158
DPRT-020189,70171c32-e2e9-4ace-8a8f-01cc1b84309c,,CLM-02204,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,Carrier Radiator Support Center Member 1,3910.9,3668.04,3668.04,28.0,1027.05,40.0,1467.22,3227.87,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Roof Panel Assembly & Carrier Radiator Support Center Member 1),,172,Replace,2025-11-03,SUR-47,GAR-158
DPRT-020190,89309456-991c-43a3-8839-1520548223c4,,CLM-02204,MARUTI,BALENO HATCHBACK,Zeta 1.2,1,Metalic Parts,Apron Fender Right,9724.33,8966.61,8966.61,28.0,2510.65,0.0,0.0,11477.26,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Roof Panel Assembly & Carrier Radiator Support Center Member 1),,137,Replace,2025-11-03,SUR-47,GAR-158
DPRT-020191,4b027c44-2ce9-4cb7-8bd7-685866fea42c,,CLM-02204,MARUTI,BALENO HATCHBACK,Zeta 1.2,3,Rubber Plastic Parts,Bumper Front Assembly,5811.16,5342.06,5342.06,18.0,961.57,40.0,2136.82,4166.81,Pre-existing damage suspected (Fraud 2),Anomalous part added: (Roof Panel Assembly & Carrier Radiator Support Center Member 1),,341,Replace,2025-11-03,SUR-47,GAR-158
DPRT-020192,3c559c70-6128-4518-8cbe-ed232a663301,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,1,Metalic Parts,Carrier Radiator Support Center Member 1,4645.66,4330.89,4330.89,28.0,1212.65,40.0,1732.36,3811.18,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,172,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020193,19d16a76-1ccd-44df-ac01-1ec3eac8880b,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,3,Rubber Plastic Parts,Radiator Cooling Fan Assembly,9464.62,8704.85,8704.85,18.0,1566.87,40.0,3481.94,6789.78,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,347,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020194,047b9b8e-6021-49a9-9578-8dbef62d6938,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,3,Rubber Plastic Parts,Carrier Bulkhead Radiator Support,14954.07,14120.4,14120.4,28.0,3953.71,40.0,5648.16,12425.95,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,321,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020195,dd78d852-b72f-4440-b726-7c289683357c,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,3,Rubber Plastic Parts,Fog Light Front Left,6378.96,5958.18,5958.18,28.0,1668.29,35.0,2085.36,5541.11,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,313,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020196,a298f4c5-e894-4db9-afe7-16fc790bdbcf,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,3,Rubber Plastic Parts,Moulding Front Windshield,1126.36,1048.11,1048.11,18.0,188.66,40.0,419.24,817.53,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,385,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020197,20ab904d-243c-4e07-a854-defba0310463,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,3,Rubber Plastic Parts,Bumper Front Lower,3920.08,3687.63,3687.63,0.0,0.0,40.0,1475.05,2212.58,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,335,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020198,2943e114-705a-4d70-89da-72a003ae8c23,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,1,Metalic Parts,FUEL TANK,15080.92,14249.43,14249.43,5.0,712.47,10.0,1424.94,13536.96,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,164,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020199,e49b1b8a-e3ab-4171-a4c7-5a60a0a5b3fc,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,3,Rubber Plastic Parts,Bumper Rear Lower,5094.69,4663.95,4663.95,28.0,1305.91,40.0,1865.58,4104.28,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,386,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020200,d62d0e8b-6e97-432e-954a-1360a96ad486,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,1,Metalic Parts,Apron Fender Right,11584.8,10586.97,10586.97,28.0,2964.35,40.0,4234.79,9316.53,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,137,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020201,29d3a87d-cf9d-41d6-8c55-725247f49958,,CLM-00848,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,1,Metalic Parts,Running Board|Gusset Panel Right,17289.25,16160.42,16160.42,28.0,4524.92,40.0,6464.17,14221.17,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Bumper Front Lower & FUEL TANK), (Bumper Rear Lower & FUEL TANK), (Apron Fender Right & Running Board|Gusset Panel Right)",,133,Replace,2025-11-03,SUR-47,GAR-109
DPRT-020202,1f36d6a2-c735-48b3-adb6-7c2561e8ef88,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Door Rear Right,19725.9,18526.53,18526.53,28.0,5187.43,40.0,7410.61,16303.35,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,187,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020203,352c4663-9b86-4ff6-aff3-702b7f14af57,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,AC Condenser Assembly,11106.23,10267.84,10267.84,28.0,2875.0,0.0,0.0,13142.84,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,133,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020204,a11f9bb5-e7b6-4e24-89d8-a3806d022e71,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Lower Arm Front Right,3744.92,3483.07,3483.07,18.0,626.95,35.0,1219.07,2890.95,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,196,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020205,d7a7cde3-161f-42ca-9c9c-4da00881fb32,,CLM-01525,MARUTI,DZIRE,VXI,3,Rubber Plastic Parts,Bumper Rear Assembly,7324.73,6737.16,6737.16,28.0,1886.4,40.0,2694.86,5928.7,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,347,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020206,6a516f8b-d815-41c9-87d5-3cbda369c77c,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Door Front Right,17593.12,16373.22,16373.22,18.0,2947.18,40.0,6549.29,12771.11,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,198,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020207,a04865a4-984e-494c-afc1-a6690a485535,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Quarter Panel Rear Right,17221.16,16113.81,16113.81,28.0,4511.87,40.0,6445.52,14180.16,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,131,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020208,a731f102-5e65-4763-8019-faaf307a96ec,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Quarter Panel Rear Left,17204.92,16356.84,16356.84,28.0,4579.92,0.0,0.0,20936.76,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,103,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020209,6b6ee1ed-ca45-45ba-be46-97b6491b51cc,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,FUEL TANK,13102.43,12080.72,12080.72,28.0,3382.6,5.0,604.04,14859.28,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,164,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020210,e4b0c498-e8a1-467a-957b-5dc71559ad59,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Carrier Radiator Support Center Member 1,3911.66,3671.74,3671.74,28.0,1028.09,15.0,550.76,4149.07,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,172,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020211,d74cbc52-0fbb-47f0-88c5-2092cc9fd643,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,A Pillar Front Left,10991.78,10031.92,10031.92,18.0,1805.75,40.0,4012.77,7824.9,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,199,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020212,2edb5493-35fe-477a-85a3-90a5d11c894c,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Running Board|Gusset Panel Right,14849.17,13700.87,13700.87,28.0,3836.24,40.0,5480.35,12056.76,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,133,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020213,690ea37e-5aca-4eb3-9ac1-ed54160041da,,CLM-01525,MARUTI,DZIRE,VXI,1,Metalic Parts,Lower Arm Front Left,4084.75,3730.23,3730.23,28.0,1044.46,40.0,1492.09,3282.6,Pre-existing damage suspected (Fraud 2),"Anomalous part added: (Quarter Panel Rear Left & FUEL TANK), (Carrier Radiator Support Center Member 1 & A Pillar Front Left), (Running Board|Gusset Panel Right & Lower Arm Front Left)",,193,Replace,2025-11-03,SUR-40,GAR-177
DPRT-020214,72c79ae4-a45e-42f8-ba43-351478e49ba7,,CLM-02062,MARUTI,VITARA BREZZA,VDI,1,Metalic Parts,FUEL TANK,12236.41,11335.99,11335.99,18.0,2040.48,5.0,566.8,12809.67,Pre-existing damage suspected (Fraud 2),Anomalous part added: (AC Gas Refrigerant Recovery and Refill & A Pillar Front Right),,164,Replace,2025-11-03,SUR-54,GAR-155
DPRT-020215,b8ca3f06-b460-4beb-bc0a-ccc477a6a163,,CLM-02062,MARUTI,VITARA BREZZA,VDI,1,Metalic Parts,LEG GUARD,1113.36,1037.51,1037.51,28.0,290.5,40.0,415.0,913.01,Pre-existing damage suspected (Fraud 2),Anomalous part added: (AC Gas Refrigerant Recovery and Refill & A Pillar Front Right),,198,Replace,2025-11-03,SUR-54,GAR-155
DPRT-020216,319c4fa2-32b5-4414-83fa-c654739406fe,,CLM-02062,MARUTI,VITARA BREZZA,VDI,1,Metalic Parts,LEVER,254.52,233.21,233.21,18.0,41.98,40.0,93.28,181.91,Pre-existing damage suspected (Fraud 2),Anomalous part added: (AC Gas Refrigerant Recovery and Refill & A Pillar Front Right),,104,Replace,2025-11-03,SUR-54,GAR-155
DPRT-020217,57647008-b670-4b66-b6a9-e710a8616adb,,CLM-02062,MARUTI,VITARA BREZZA,VDI,3,Rubber Plastic Parts,FR VISOR,1351.91,1266.19,1266.19,18.0,227.91,40.0,506.48,987.62,Pre-existing damage suspected (Fraud 2),Anomalous part added: (AC Gas Refrigerant Recovery and Refill & A Pillar Front Right),,315,Replace,2025-11-03,SUR-54,GAR-155
DPRT-020218,f724a3fe-a505-4aa2-9794-b55288f11d60,,CLM-02062,MARUTI,VITARA BREZZA,VDI,3,Rubber Plastic Parts,VISOR,1229.92,1158.98,1158.98,18.0,208.62,40.0,463.59,904.01,Pre-existing damage suspected (Fraud 2),Anomalous part added: (AC Gas Refrigerant Recovery and Refill & A Pillar Front Right),,312,Replace,2025-11-03,SUR-54,GAR-155
